t,entry,exit,dir,score,basis,sm_bias,sm_score,rsi,pos,sweep,month,slot
2025-08-25 05:00:00+00:00,1.1704120635986328,1.1691803932189941,BUY,4.5,False,,0.0,60.38418733133885,0.7130059241896383,,2025-08,5
2025-08-25 10:00:00+00:00,1.1691803932189941,1.1672697067260742,BUY,4.5,False,,-0.5,51.87125454439785,0.4010942596852379,SELL,2025-08,10
2025-08-25 15:00:00+00:00,1.1672697067260742,1.1621150970458984,BUY,4.5,False,SELL,-2.0,43.124637176820514,0.044213540759660226,SELL,2025-08,15
2025-08-25 20:00:00+00:00,1.1621150970458984,1.1645511388778687,BUY,2.0,False,SELL,-2.5,31.85941763807419,0.11662372462125116,,2025-08,20
2025-08-26 00:00:00+00:00,1.1650937795639038,1.1645511388778687,BUY,3.5,False,,-1.5,46.543460334535716,0.3813467807660962,,2025-08,0
2025-08-26 05:00:00+00:00,1.1645511388778687,1.1648223400115967,BUY,3.5,False,,1.5,46.74954916532133,0.36967789083141267,,2025-08,5
2025-08-26 10:00:00+00:00,1.1648223400115967,1.1659088134765625,BUY,2.5,False,BUY,2.5,50.16441781886577,0.4750297265160523,,2025-08,10
2025-08-26 15:00:00+00:00,1.1659088134765625,1.1644154787063599,BUY,3.5,False,,1.5,53.918556489158085,0.847126810692895,,2025-08,15
2025-08-26 20:00:00+00:00,1.1644154787063599,1.163602590560913,BUY,2.5,True,BUY,4.5,47.410785192616814,0.598740440845704,,2025-08,20
2025-08-27 00:00:00+00:00,1.1640088558197021,1.1623852252960205,BUY,2.5,False,BUY,2.5,45.30472509243014,0.5320268340863307,,2025-08,0
2025-08-27 05:00:00+00:00,1.1623852252960205,1.1583458185195923,BUY,1.0,False,,-1.5,39.185833157780486,0.15325981552894483,,2025-08,5
2025-08-27 10:00:00+00:00,1.1583458185195923,1.161440134048462,BUY,1.0,False,BUY,2.0,25.397222074602453,0.016008993496791087,,2025-08,10
2025-08-27 15:00:00+00:00,1.161440134048462,1.1641442775726318,BUY,1.0,False,,1.0,47.58780641344349,0.47990837696335076,BUY,2025-08,15
2025-08-27 20:00:00+00:00,1.1641442775726318,1.1648223400115967,BUY,2.5,True,BUY,3.5,57.99130389417782,0.9384257338216457,BUY,2025-08,20
2025-08-28 00:00:00+00:00,1.1648223400115967,1.1642799377441406,BUY,2.5,False,,-0.5,60.005667788713495,0.944109947643979,SELL,2025-08,0
2025-08-28 05:00:00+00:00,1.1642799377441406,1.1674060821533203,BUY,2.5,False,,0.5,54.484748711759586,0.8093120984195621,SELL,2025-08,5
2025-08-28 10:00:00+00:00,1.1674060821533203,1.1675423383712769,BUY,3.5,False,,1.5,69.0627611401079,0.9504993361427004,,2025-08,10
2025-08-28 15:00:00+00:00,1.1675423383712769,1.1686338186264038,BUY,3.5,False,BUY,2.5,66.39200359719999,0.7307766305393446,,2025-08,15
2025-08-28 20:00:00+00:00,1.1686338186264038,1.16604483127594,BUY,4.5,False,,-0.5,66.24827862664955,0.7745134830858307,,2025-08,20
2025-08-29 00:00:00+00:00,1.1678149700164795,1.1674060821533203,BUY,4.5,True,BUY,3.5,57.87000108760741,0.6517628978359156,,2025-08,0
2025-08-29 05:00:00+00:00,1.1674060821533203,1.1671334505081177,BUY,4.5,False,BUY,2.5,54.67002273592058,0.44342440801457195,,2025-08,5
2025-08-29 10:00:00+00:00,1.1671334505081177,1.169864296913147,BUY,4.5,False,BUY,3.0,51.054799847995845,0.26595992544268404,,2025-08,10
2025-08-29 15:00:00+00:00,1.169864296913147,1.1690436601638794,BUY,4.5,False,,1.5,62.46513023210735,0.7887346601093901,SELL,2025-08,15
2025-09-01 00:00:00+00:00,1.1701380014419556,1.171783447265625,BUY,4.5,True,BUY,3.5,60.03934850534825,0.8414992875856047,BUY,2025-09,0
2025-09-01 05:00:00+00:00,1.171783447265625,1.172333002090454,BUY,4.5,False,,0.5,65.75485592579136,0.9776622973706662,,2025-09,5
2025-09-01 10:00:00+00:00,1.172333002090454,1.1704120635986328,BUY,4.5,False,,0.5,61.69817181577037,0.7436390888399549,,2025-09,10
2025-09-01 15:00:00+00:00,1.1704120635986328,1.1713716983795166,BUY,4.5,False,SELL,-2.0,48.61074069432952,0.3323381976161301,SELL,2025-09,15
2025-09-01 20:00:00+00:00,1.1713716983795166,1.1706860065460205,BUY,4.5,False,SELL,-2.0,54.38245300411279,0.4561290322580645,SELL,2025-09,20
2025-09-02 00:00:00+00:00,1.170823097229004,1.1697274446487427,BUY,4.5,False,,0.5,49.030177997294174,0.17810766417702298,,2025-09,0
2025-09-02 05:00:00+00:00,1.1697274446487427,1.163602590560913,BUY,4.5,False,,1.0,41.33641269648638,0.13292587550328766,,2025-09,5
2025-09-02 10:00:00+00:00,1.163602590560913,1.1656370162963867,BUY,2.0,False,,0.5,22.23333177718763,0.060168806561460696,,2025-09,10
2025-09-02 15:00:00+00:00,1.1656370162963867,1.1644154787063599,BUY,3.5,True,BUY,3.5,42.48192823148556,0.3794898970117273,,2025-09,15
2025-09-02 20:00:00+00:00,1.1644154787063599,1.1633317470550537,BUY,2.0,True,BUY,3.5,40.46807142085555,0.29247641631011906,,2025-09,20
2025-09-03 00:00:00+00:00,1.163602590560913,1.1633317470550537,BUY,2.0,True,BUY,3.5,37.802894949483345,0.20459817516366824,,2025-09,0
2025-09-03 05:00:00+00:00,1.1633317470550537,1.164686679840088,BUY,1.0,True,BUY,5.5,38.8645053000144,0.2389349444990867,,2025-09,5
2025-09-03 10:00:00+00:00,1.164686679840088,1.1678149700164795,BUY,1.0,True,BUY,5.5,47.883807279407534,0.5801799959091839,BUY,2025-09,10
2025-09-03 15:00:00+00:00,1.1678149700164795,1.1664528846740723,BUY,3.5,False,BUY,2.0,62.61173435215845,0.90512340256253,BUY,2025-09,15
2025-09-03 20:00:00+00:00,1.1664528846740723,1.1663167476654053,BUY,2.5,False,,1.0,53.95759469090428,0.715734862674247,,2025-09,20
2025-09-04 00:00:00+00:00,1.1661807298660278,1.1659088134765625,BUY,2.5,False,,1.0,51.83784522966005,0.6778936201952561,,2025-09,0
2025-09-04 05:00:00+00:00,1.1659088134765625,1.1656370162963867,SELL,2.5,True,SELL,-4.0,50.16583380284226,0.38622872971903444,,2025-09,5
2025-09-04 10:00:00+00:00,1.1656370162963867,1.1650937795639038,BUY,2.5,False,,0.0,49.18804973151023,0.32178189835490983,,2025-09,10
2025-09-04 15:00:00+00:00,1.1650937795639038,1.1652295589447021,BUY,2.5,False,SELL,-3.0,47.86058341992859,0.4277697661295379,,2025-09,15
2025-09-04 20:00:00+00:00,1.1652295589447021,1.1674060821533203,BUY,2.5,False,,-1.0,49.89257561300812,0.4634773340021318,,2025-09,20
2025-09-05 00:00:00+00:00,1.1663167476654053,1.1680878400802612,BUY,3.5,False,,0.0,56.96433710111786,0.9544038968298331,,2025-09,0
2025-09-05 05:00:00+00:00,1.1680878400802612,1.1695905923843384,BUY,3.5,False,,0.0,63.91693184685115,1.0,,2025-09,5
2025-09-05 10:00:00+00:00,1.1695905923843384,1.1761938333511353,BUY,4.5,False,SELL,-2.0,68.17744877786812,0.9371658973563701,,2025-09,10
2025-09-05 15:00:00+00:00,1.1761938333511353,1.172333002090454,BUY,4.5,False,,0.5,77.28303561324273,1.0,,2025-09,15
2025-09-08 00:00:00+00:00,1.1716461181640625,1.171783447265625,BUY,4.5,False,BUY,2.5,55.62373815923056,0.5052171833503254,BUY,2025-09,0
2025-09-08 05:00:00+00:00,1.171783447265625,1.1730204820632935,BUY,4.5,False,,1.5,55.71223119157043,0.438968447672538,SELL,2025-09,5
2025-09-08 10:00:00+00:00,1.1730204820632935,1.175364375114441,BUY,4.5,False,BUY,2.5,59.19018390821138,0.38352121427303393,BUY,2025-09,10
2025-09-08 15:00:00+00:00,1.175364375114441,1.1766090393066406,BUY,4.5,False,,1.0,67.56822323637624,0.888464035783854,BUY,2025-09,15
2025-09-08 20:00:00+00:00,1.1766090393066406,1.1778563261032104,BUY,4.5,False,,0.0,68.69038984945905,0.9532680198756764,,2025-09,20
2025-09-09 00:00:00+00:00,1.1775789260864258,1.1782727241516113,BUY,4.5,False,,1.0,71.9052016555768,0.9771651842689129,,2025-09,0
2025-09-09 05:00:00+00:00,1.1782727241516113,1.1756407022476196,BUY,4.5,False,,1.0,69.51352850807163,1.0,,2025-09,5
2025-09-09 10:00:00+00:00,1.1756407022476196,1.1726078987121582,BUY,4.5,False,,0.0,49.78624403870027,0.38621705771155346,SELL,2025-09,10
2025-09-09 15:00:00+00:00,1.1726078987121582,1.1712344884872437,SELL,4.5,True,SELL,-4.5,37.266626673155706,0.10817506193228736,SELL,2025-09,15
2025-09-09 20:00:00+00:00,1.1712344884872437,1.1702749729156494,SELL,4.5,True,SELL,-4.5,33.617621916949986,0.05522306855277476,SELL,2025-09,20
2025-09-10 00:00:00+00:00,1.1701380014419556,1.1712344884872437,BUY,4.5,False,,-1.5,31.396343027575938,0.016544885929641,,2025-09,0
2025-09-10 05:00:00+00:00,1.1712344884872437,1.1704120635986328,BUY,4.5,False,,-0.5,41.35529421104377,0.2268957345971564,BUY,2025-09,5
2025-09-10 10:00:00+00:00,1.1704120635986328,1.171783447265625,BUY,4.5,False,,0.5,42.05412452783062,0.2895902236672459,BUY,2025-09,10
2025-09-10 15:00:00+00:00,1.171783447265625,1.1695905923843384,BUY,4.5,False,BUY,3.0,49.467685700775405,0.6120298222994562,BUY,2025-09,15
2025-09-10 20:00:00+00:00,1.1695905923843384,1.1700011491775513,BUY,3.5,False,,0.0,39.529582651710705,0.09644598912495095,,2025-09,20
2025-09-11 00:00:00+00:00,1.1697274446487427,1.1693171262741089,BUY,3.5,False,,-1.0,41.32413624913845,0.12862268064353383,,2025-09,0
2025-09-11 05:00:00+00:00,1.1693171262741089,1.168770432472229,BUY,3.5,False,SELL,-2.0,39.65750390419966,0.0,,2025-09,5
2025-09-11 10:00:00+00:00,1.168770432472229,1.1735711097717285,BUY,3.5,False,,0.0,36.881823916547134,0.08299917870428523,,2025-09,10
2025-09-11 15:00:00+00:00,1.1735711097717285,1.17384672164917,BUY,4.5,False,,1.0,63.39535101050203,0.8412020440851193,BUY,2025-09,15
2025-09-11 20:00:00+00:00,1.17384672164917,1.1730204820632935,BUY,4.5,False,BUY,2.5,62.74990658168331,0.876470139577454,BUY,2025-09,20
2025-09-12 00:00:00+00:00,1.1737089157104492,1.173433542251587,BUY,4.5,False,,1.5,60.00535242221332,0.8588360918312867,,2025-09,0
2025-09-12 05:00:00+00:00,1.173433542251587,1.17384672164917,BUY,4.5,False,BUY,2.5,57.40548039407846,0.8235985050720769,,2025-09,5
2025-09-12 10:00:00+00:00,1.17384672164917,1.171783447265625,SELL,4.5,True,SELL,-5.5,56.33185066877042,0.624341678089604,SELL,2025-09,10
2025-09-12 15:00:00+00:00,1.171783447265625,1.1735711097717285,BUY,4.5,False,,-1.5,45.35850640792641,0.24929592720970536,SELL,2025-09,15
2025-09-15 00:00:00+00:00,1.1730204820632935,1.1731581687927246,SELL,4.5,True,SELL,-5.5,50.23175905479724,0.5303022097053726,BUY,2025-09,0
2025-09-15 05:00:00+00:00,1.1731581687927246,1.1756407022476196,SELL,4.5,True,SELL,-5.5,50.50926493644627,0.6421228635125092,SELL,2025-09,5
2025-09-15 10:00:00+00:00,1.1756407022476196,1.1774401664733887,BUY,4.5,False,,1.5,65.29886329446505,0.8101348666526424,BUY,2025-09,10
2025-09-15 15:00:00+00:00,1.1774401664733887,1.1764705181121826,BUY,4.5,False,,0.5,68.13647908061421,0.9748661254102609,,2025-09,15
2025-09-15 20:00:00+00:00,1.1764705181121826,1.177024483680725,BUY,4.5,False,,1.0,57.53317427266111,0.779652448657188,,2025-09,20
2025-09-16 00:00:00+00:00,1.176885962486267,1.1782727241516113,BUY,4.5,False,,1.0,59.57164969225222,0.853059505002633,,2025-09,0
2025-09-16 05:00:00+00:00,1.1782727241516113,1.1811953783035278,BUY,4.5,False,,-1.0,64.87378577705411,0.8858497590030957,,2025-09,5
2025-09-16 10:00:00+00:00,1.1811953783035278,1.1851149797439575,BUY,4.5,False,,-1.0,70.89242418995433,0.8534689208993101,,2025-09,10
2025-09-16 15:00:00+00:00,1.1851149797439575,1.1870845556259155,BUY,4.5,False,,0.5,75.03473434445193,0.9407298462621463,,2025-09,15
2025-09-16 20:00:00+00:00,1.1870845556259155,1.1859582662582397,BUY,4.5,False,,0.5,74.98339766102862,0.9061226109121927,,2025-09,20
2025-09-17 00:00:00+00:00,1.1862396001815796,1.1860989332199097,BUY,4.5,False,BUY,2.5,66.01846689965947,0.8119853250190252,,2025-09,0
2025-09-17 05:00:00+00:00,1.1860989332199097,1.1839923858642578,BUY,4.5,False,,1.5,63.80273499710141,0.7486712870445172,,2025-09,5
2025-09-17 10:00:00+00:00,1.1839923858642578,1.1848341226577759,BUY,4.5,False,,1.5,49.03329658799581,0.03212225593920009,,2025-09,10
2025-09-17 15:00:00+00:00,1.1848341226577759,1.1816140413284302,BUY,4.5,False,,0.0,52.84509361803063,0.2586358497676171,,2025-09,15
2025-09-17 20:00:00+00:00,1.1816140413284302,1.1817537546157837,BUY,4.5,False,,-0.5,36.10041288105511,0.039128303400329786,SELL,2025-09,20
2025-09-18 00:00:00+00:00,1.1828720569610596,1.1793843507766724,BUY,4.5,False,,0.5,44.264933303059415,0.2178500201502485,,2025-09,0
2025-09-18 05:00:00+00:00,1.1793843507766724,1.1839923858642578,BUY,4.5,False,,-1.0,30.89346075063588,0.021746628014280255,,2025-09,5
2025-09-18 10:00:00+00:00,1.1839923858642578,1.1782727241516113,BUY,4.5,True,BUY,4.5,54.75389307316025,0.40780211534338595,BUY,2025-09,10
2025-09-18 15:00:00+00:00,1.1782727241516113,1.1789672374725342,BUY,4.5,False,,0.5,37.58661297612221,0.28818751162646494,,2025-09,15
2025-09-18 20:00:00+00:00,1.1789672374725342,1.177994966506958,BUY,4.5,False,,0.5,41.137895958752196,0.3604390153159298,,2025-09,20
2025-09-19 00:00:00+00:00,1.1789672374725342,1.1775789260864258,BUY,4.5,False,,1.5,41.70728834748182,0.3604390153159298,,2025-09,0
2025-09-19 05:00:00+00:00,1.1775789260864258,1.1764705181121826,BUY,4.5,False,,-1.5,36.92023894686046,0.23675089369452637,SELL,2025-09,5
2025-09-19 10:00:00+00:00,1.1764705181121826,1.1756407022476196,BUY,3.5,False,SELL,-3.0,33.789194835429996,0.20632521192720374,SELL,2025-09,10
2025-09-19 15:00:00+00:00,1.1756407022476196,1.1746740341186523,SELL,3.5,True,SELL,-4.5,38.29270575433765,0.39001048767697954,SELL,2025-09,15
2025-09-22 00:00:00+00:00,1.17384672164917,1.1741223335266113,BUY,3.5,False,SELL,-2.5,29.73313145760163,0.13273200811980543,,2025-09,0
2025-09-22 05:00:00+00:00,1.1741223335266113,1.1777175664901733,SELL,3.5,True,SELL,-4.5,38.30332136199018,0.26598561151079136,BUY,2025-09,5
2025-09-22 10:00:00+00:00,1.1777175664901733,1.1775789260864258,BUY,4.5,False,,-0.5,62.869619848103085,0.828573831854313,BUY,2025-09,10
2025-09-22 15:00:00+00:00,1.1775789260864258,1.18035888671875,BUY,4.5,False,,0.0,57.733201954136796,0.7490352784470432,BUY,2025-09,15
2025-09-22 20:00:00+00:00,1.18035888671875,1.1818934679031372,BUY,4.5,False,SELL,-2.0,69.97804421015343,0.9813796291867936,,2025-09,20
2025-09-23 00:00:00+00:00,1.1810559034347534,1.1802195310592651,BUY,4.5,False,SELL,-2.0,71.64219881978245,0.9823438867594242,,2025-09,0
2025-09-23 05:00:00+00:00,1.1802195310592651,1.179940938949585,BUY,4.5,False,SELL,-3.0,58.81481424785388,0.6399771483817099,SELL,2025-09,5
2025-09-23 10:00:00+00:00,1.179940938949585,1.1800801753997803,SELL,4.5,True,SELL,-4.0,54.36822193197674,0.5778484295023563,SELL,2025-09,10
2025-09-23 15:00:00+00:00,1.1800801753997803,1.1816140413284302,BUY,4.5,False,,-1.0,54.57674621452448,0.4223187547306414,SELL,2025-09,15
2025-09-23 20:00:00+00:00,1.1816140413284302,1.18035888671875,BUY,4.5,False,,-0.5,62.16141259593704,0.8457564089906868,,2025-09,20
2025-09-24 00:00:00+00:00,1.1807769536972046,1.1800801753997803,BUY,4.5,False,,0.0,52.23804906256565,0.5918250950570342,,2025-09,0
2025-09-24 05:00:00+00:00,1.1800801753997803,1.1755025386810303,BUY,4.5,False,BUY,3.0,46.672107732496265,0.3326800413355664,,2025-09,5
2025-09-24 10:00:00+00:00,1.1755025386810303,1.1743981838226318,BUY,3.5,False,,-1.0,23.050775743153054,0.0,,2025-09,10
2025-09-24 15:00:00+00:00,1.1743981838226318,1.1741223335266113,BUY,3.5,False,,-1.0,23.033498600168286,0.1354550544971547,,2025-09,15
2025-09-24 20:00:00+00:00,1.1741223335266113,1.1748120784759521,BUY,3.5,False,,0.0,26.43549016779781,0.1265509849634648,,2025-09,20
2025-09-25 00:00:00+00:00,1.1750881671905518,1.1745359897613525,BUY,2.5,False,,0.0,39.312898825480566,0.2533210245497645,,2025-09,0
2025-09-25 05:00:00+00:00,1.1745359897613525,1.1750881671905518,BUY,2.5,False,,-1.0,37.69672179060277,0.33252776339260026,,2025-09,5
2025-09-25 10:00:00+00:00,1.1750881671905518,1.1676785945892334,BUY,2.5,False,SELL,-2.0,46.473264843473146,0.7054637865311308,,2025-09,10
2025-09-25 15:00:00+00:00,1.1676785945892334,1.1669973134994507,BUY,1.0,False,,-1.5,20.332141890255542,0.06305498869339805,,2025-09,15
2025-09-25 20:00:00+00:00,1.1669973134994507,1.1671334505081177,BUY,1.0,False,SELL,-2.5,27.56102996158738,0.17814668540955442,,2025-09,20
2025-09-26 00:00:00+00:00,1.1674060821533203,1.1680878400802612,BUY,1.0,False,,-1.0,34.882750303390495,0.21923955060243688,,2025-09,0
2025-09-26 05:00:00+00:00,1.1680878400802612,1.1665889024734497,BUY,1.0,False,,-1.5,40.39819979584483,0.2838800099464249,,2025-09,5
2025-09-26 10:00:00+00:00,1.1665889024734497,1.1694538593292236,BUY,1.0,False,SELL,-2.0,35.20692967409515,0.3785235709543068,,2025-09,10
2025-09-26 15:00:00+00:00,1.1694538593292236,1.1706860065460205,BUY,1.0,False,,1.0,53.101479962327936,0.7265102003016431,,2025-09,15
2025-09-29 00:00:00+00:00,1.1724703311920166,1.1731581687927246,BUY,2.5,False,,1.0,68.18721870096239,0.9771444415836485,BUY,2025-09,0
2025-09-29 05:00:00+00:00,1.1731581687927246,1.172333002090454,BUY,2.5,False,,1.0,71.3080370272049,0.9408581038397842,BUY,2025-09,5
2025-09-29 10:00:00+00:00,1.172333002090454,1.1732958555221558,BUY,2.5,False,,0.0,58.807664444009696,0.7265330840727771,,2025-09,10
2025-09-29 15:00:00+00:00,1.1732958555221558,1.1730204820632935,BUY,2.5,False,,-1.0,57.39080239428593,0.5738734835355286,,2025-09,15
2025-09-29 20:00:00+00:00,1.1730204820632935,1.171783447265625,BUY,2.5,False,,-1.0,54.034740048317424,0.4053352091337049,,2025-09,20
2025-09-30 00:00:00+00:00,1.172333002090454,1.1737089157104492,BUY,2.5,False,,-1.0,48.3953483716881,0.24931010226719333,,2025-09,0
2025-09-30 05:00:00+00:00,1.1737089157104492,1.1748120784759521,BUY,2.5,False,SELL,-2.0,57.657113178167556,0.5474854095110441,,2025-09,5
2025-09-30 10:00:00+00:00,1.1748120784759521,1.17384672164917,BUY,3.5,False,BUY,2.0,59.765335314758865,0.6961650370914048,SELL,2025-09,10
2025-09-30 15:00:00+00:00,1.17384672164917,1.1737089157104492,BUY,2.5,True,BUY,3.5,51.11088973385565,0.4838921072636242,SELL,2025-09,15
2025-09-30 20:00:00+00:00,1.1737089157104492,1.1742602586746216,BUY,2.5,True,BUY,3.5,48.71577662640227,0.42757598220904375,SELL,2025-09,20
2025-10-01 00:00:00+00:00,1.1739845275878906,1.1756407022476196,BUY,2.5,True,BUY,6.5,50.3306314762061,0.4365915599502891,,2025-10,0
2025-10-01 05:00:00+00:00,1.1756407022476196,1.1728830337524414,BUY,3.5,True,BUY,5.5,58.776610388601654,0.7213701063344615,SELL,2025-10,5
2025-10-01 10:00:00+00:00,1.1728830337524414,1.1726078987121582,BUY,2.5,False,,-0.5,42.46919347271448,0.1357741283575647,SELL,2025-10,10
2025-10-01 15:00:00+00:00,1.1726078987121582,1.173433542251587,BUY,2.5,False,,-1.5,42.506154142199314,0.09048992485333647,SELL,2025-10,15
2025-10-01 20:00:00+00:00,1.173433542251587,1.1742602586746216,BUY,2.5,False,SELL,-2.5,46.81591362279517,0.243481264030392,SELL,2025-10,20
2025-10-02 00:00:00+00:00,1.1732958555221558,1.1739845275878906,BUY,2.5,False,SELL,-2.5,46.01156181021733,0.2213204397628504,,2025-10,0
2025-10-02 05:00:00+00:00,1.1739845275878906,1.1756407022476196,BUY,2.5,False,SELL,-2.5,50.40099202908194,0.41564428225012606,,2025-10,5
2025-10-02 10:00:00+00:00,1.1756407022476196,1.1700011491775513,BUY,3.5,False,,1.0,60.11910344015282,0.8705537731901242,,2025-10,10
2025-10-02 15:00:00+00:00,1.1700011491775513,1.1719207763671875,BUY,1.0,False,BUY,2.0,28.38397307207768,0.16578879753340184,,2025-10,15
2025-10-02 20:00:00+00:00,1.1719207763671875,1.1730204820632935,BUY,1.0,False,,0.0,41.888693354566726,0.42438013874614594,,2025-10,20
2025-10-03 00:00:00+00:00,1.1727453470230103,1.17205810546875,BUY,2.5,False,SELL,-2.0,47.594834697886895,0.5354573484069887,,2025-10,0
2025-10-03 05:00:00+00:00,1.17205810546875,1.1739845275878906,BUY,2.5,False,,-1.0,42.883972913782976,0.4428796248715313,,2025-10,5
2025-10-03 10:00:00+00:00,1.1739845275878906,1.1749500036239624,BUY,3.5,False,,1.0,56.30781821324835,0.8630255914445255,,2025-10,10
2025-10-03 15:00:00+00:00,1.1749500036239624,1.1745359897613525,BUY,3.5,False,BUY,2.0,61.50227925714531,0.7264934860677869,,2025-10,15
2025-10-06 00:00:00+00:00,1.1719207763671875,1.17205810546875,SELL,1.0,True,SELL,-4.0,39.46410345234573,0.16157930437630108,,2025-10,0
2025-10-06 05:00:00+00:00,1.17205810546875,1.1667250394821167,BUY,1.0,False,SELL,-3.0,41.511999383146865,0.18852478188665123,,2025-10,5
2025-10-06 10:00:00+00:00,1.1667250394821167,1.1709601879119873,SELL,1.0,True,SELL,-3.5,24.74557259232482,0.10306356358051875,SELL,2025-10,10
